0.00952551634528696,0.000368268124874264,0.000683287802188871,2.10207718944845e-08
0.0931974832755446,0.000100068834327531,0.00219094792575952,6.13956729404622e-09
0.106056118194022,0.000122403802402071,0.00156845119792336,5.24393410913921e-09
0.0937342393315433,0.000144777529738888,0.00156532834046338,4.18313182405019e-09
0.115069450192522,0.000239023228262884,0.00141499846060203,4.80323846285168e-09
0.135651829124623,0.000274194113760495,0.000999315965674588,3.87057972275931e-09
0.128344845563612,0.000307863763896282,0.000684510980419546,3.45636761708444e-09
0.144264048861815,0.000476376604569777,0.000452817719494168,4.06964703527657e-09
0.181860635674918,0.000724784884733042,0.000176413326142613,4.57408404662065e-09
1.11649421056437,0.000728029498656216,5.6385743022404e-06,4.68141965960052e-09
3.27047541668236,0.000888328734379261,1.33099229362691e-06,3.57706027926968e-09
3.71880603235343,0.000765321758360351,2.09551629082497e-06,3.00316089195051e-09
3.05621627112128,0.000872551630121612,2.20523566174922e-06,2.79478138312615e-09
3.66896515498029,0.000981643305828357,2.42546796777371e-06,3.08615296175433e-09
3.11701049149597,0.000777505789107023,2.09921263836533e-06,2.71052231577369e-09
3.43346252643998,0.000826697976873932,2.56769821330352e-06,2.73957971134291e-09
3.5780562233077,0.00101575192070846,2.2550574226897e-06,2.60762502997942e-09
3.4990407771917,0.000913721993232271,2.56341766742392e-06,2.66431798992967e-09
3.73869057447112,0.000947622205867947,2.50517340481768e-06,2.39946430553904e-09
2.88664320943551,0.00100525029626092,2.27621161996118e-06,2.33850331207685e-09
4.14459121688099,0.00107527004686101,2.23953226792726e-06,2.51139164101921e-09
3.85520478632663,0.00119090252928353,2.20775529100219e-06,2.60864249966856e-09
3.41108746333332,0.0011675028401358,2.33930411510866e-06,2.38820436256904e-09
3.55684746140548,0.00124114632103488,2.18367842691667e-06,2.59629144916089e-09
3.49244102632977,0.00132469286341865,2.26122221030607e-06,2.34429710722815e-09
2.99590843554678,0.00128119606057069,2.53062113680983e-06,2.41245240131263e-09
2.93914264520467,0.00128763904925934,2.21927308844539e-06,2.33125209136748e-09
3.45995845471032,0.0013978605091286,2.20446762862355e-06,2.4942718317566e-09
3.98049212158235,0.00150534072108484,2.51813870160915e-06,2.6645285580619e-09
3.14352374919712,0.00147582590611466,2.91746258907419e-06,2.67886138223641e-09
3.59938812418525,0.00145898619080686,2.3303816164167e-06,2.42468912352443e-09
3.51827351156452,0.00132600058279497,2.77248105184974e-06,2.37100686417228e-09
3.25681658070216,0.00133776824873213,2.48238046351822e-06,2.33557597124044e-09
3.57292323077824,0.00147002843634914,2.35167913330337e-06,2.0274780378954e-09
3.05862712945345,0.00127835108834975,1.89057909870882e-06,2.38756471902076e-09
3.83671113654726,0.00154329637244507,2.25631327847196e-06,2.43394846485078e-09
3.41932463005598,0.00167920042744016,2.23546993464309e-06,2.59643222652819e-09
3.03608765704963,0.0016854725133652,2.13452213127952e-06,3.02241644702534e-09
4.09750046202043,0.00144323003356321,2.28212750776833e-06,2.32496257103378e-09
2.80706745328671,0.00155287299811963,2.00688108269332e-06,2.50543509485563e-09
3.61586240900509,0.00193231829388102,2.5505633551159e-06,2.67008986371613e-09
3.27929726829498,0.00173221060511066,1.60160380634645e-06,2.52876933977733e-09
3.548871594472,0.00209832724733158,2.41552405822352e-06,2.56308585772724e-09
4.04728434223835,0.00218627837887062,2.32407423347397e-06,2.63054831131768e-09
3.9166777230328,0.00165317125932968,2.2573685973869e-06,2.16467743272826e-09
3.89700112420523,0.00187342856814595,2.3988920295483e-06,2.07084490240992e-09
3.70643579026469,0.00203799549724049,1.99681441721272e-06,2.74220518842383e-09
3.5100436323875,0.00161638311044453,2.29429105636543e-06,2.60405127081831e-09
4.12799487168559,0.00203413616090792,1.96683278126748e-06,2.46976542099901e-09
3.75349145908941,0.00182310044842578,1.66883994459416e-06,2.46645705377884e-09
3.82681159254455,0.00223760688363615,2.19323222019007e-06,2.33709639446942e-09
3.79316871649023,0.00230815353196328,2.13985210634151e-06,2.9968613078715e-09
4.04819864331327,0.00259615936449011,2.19446639046558e-06,2.5637229953172e-09
3.5242090061882,0.00187413942744578,2.15299311464573e-06,2.72867877237345e-09
4.26419259852184,0.00189213585821597,2.11873003073632e-06,2.0474125184044e-09
3.5408393153689,0.00225251176806206,2.2533868666355e-06,2.5500039000688e-09
3.88294941122872,0.00242529464229912,2.34044696040859e-06,2.30407098525071e-09
4.00131656870423,0.00222976207746039,2.15296650586478e-06,2.41531264998624e-09
3.31028048469074,0.00269503869722071,2.09214040441371e-06,2.71696170585e-09
3.72463347207508,0.00186912722234436,2.4385097518825e-06,2.48658125119342e-09
3.90034969057063,0.0025647864195154,1.77451500400257e-06,2.67807102724585e-09
3.15674719718407,0.00261071926499629,2.40887314698119e-06,2.34214806351031e-09
3.66509557398897,0.00281886850095251,1.92358672571464e-06,3.04656737111874e-09
4.17787905129963,0.00256293512496591,2.18403035044535e-06,2.6537880828482e-09
3.74534709759387,0.00312292953451471,2.15825353648564e-06,2.30670669572034e-09
4.49745095511797,0.00254714495515491,2.13840749426011e-06,2.15627231732914e-09
4.66654943195135,0.00255864276550182,1.64275055483024e-06,2.07798166701389e-09
3.64802992328997,0.00257421857951165,2.22465247709044e-06,2.61503403667033e-09
4.34779949698273,0.00258603399666025,2.0794457174778e-06,1.89325297809849e-09
3.85233828886704,0.00261818540375618,1.90291175920859e-06,2.29276179381592e-09
4.10227924669655,0.00270967599072593,1.9624791847462e-06,2.60602087536286e-09
3.81243730816128,0.00247758457871862,2.28927060980316e-06,2.51076568196716e-09
3.56811211571217,0.00246484609308367,1.87754321448616e-06,2.50618775042115e-09
4.42973941672106,0.0027083833940354,1.70012334641363e-06,2.66706312250531e-09
3.91115042344936,0.00278354673361525,2.35308737207309e-06,2.38773606299907e-09
3.96997038951231,0.00314989554981679,2.06557687065081e-06,2.67382705399964e-09
3.82669517375328,0.00252768307106064,2.34801286589699e-06,2.49863992983471e-09
4.34025831037744,0.00317888557348992,2.01386454524557e-06,2.5576422450702e-09
4.06156044577484,0.00259183089837672,1.63139318586413e-06,2.61416925185525e-09
3.12741896577416,0.00329933473529511,1.8728451812107e-06,2.65893648487406e-09
3.88922958272015,0.0028110395871864,2.14317431514501e-06,2.07250625561269e-09
3.47426706460697,0.00275686759977244,2.21313376449019e-06,2.25540016253577e-09
4.20491503623153,0.00249030579449654,1.60609083885782e-06,2.65375326494323e-09
4.44450897415324,0.00311187027529642,2.02705476483956e-06,2.62902882832245e-09
3.90708925534374,0.00319385672016578,2.50674146485026e-06,2.23468126194413e-09
4.04754364721898,0.00285949771622077,1.81535148839122e-06,2.66773217597378e-09
4.12791731640271,0.00299375910654582,2.18312088432016e-06,2.52040727191038e-09
4.45725992520776,0.00313696267434641,2.18515770854863e-06,2.11801102183295e-09
4.1622065853248,0.00281064087264254,2.1674555645494e-06,2.86505286457171e-09
4.19004585820094,0.00334747488430357,2.41240578791361e-06,2.44553634019155e-09
